sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	item-note	fulfillment-center-id	merchant-shipping-group-name	product_tax_code
NWWOBA93239	1664224223GDO	2	4407			UsedGood	1	a						
NWWOBA93240	1664224061GDO	2	4343			UsedGood	1	a						
NWWOBG588624	1664222284LEE	2	4311			UsedGood	1	a						
NWWOBA93241	1664221646GDO	2	4343			UsedGood	1	a						
NWWOBA93242	1664215037LEE	2	4503			UsedGood	1	a						
NWWOBG588625	1664214794LEE	2	4343			UsedGood	1	a						
NWWOBG588626	1664214046LEE	2	4455			UsedGood	1	a						
NWWOBG588627	1664211803GDO	2	4439			UsedGood	1	a						
NWWOBG588628	1664211029GDO	2	4343			UsedGood	1	a						
NWWOBG588629	1664210957GDO	2	4343			UsedGood	1	a						
NWWOBA93243	1664206734GDO	2	4471			UsedGood	1	a						
NWWOBA93244	1664205304GDO	2	4343			UsedGood	1	a						
NWWOBA93245	1664204987GDO	2	4343			UsedGood	1	a						
NWWOBA93246	1664203534GDO	2	4439			UsedGood	1	a						
NWWOBA93247	1664201805MEP	2	4343			UsedGood	1	a						
NWWOBA93248	1664199649GDO	2	4519			UsedGood	1	a						
NWWOBG588630	1664199612OLB	2	4407			UsedGood	1	a						
NWWOBA93249	1664199439LEE	2	4343			UsedGood	1	a						
NWWOBG588631	1664197091LSA	2	4343			UsedGood	1	a						
NWWOBG588632	1664192736CLB	2	4327			UsedGood	1	a						
NWWOBA93250	1664190698MHP	2	4343			UsedGood	1	a						
NWWOBG588633	1675763197IEV	2	7123			UsedGood	1	a						
NWWOBG588634	1675755175ADA	2	5701			UsedGood	1	a						
NWWOBG588635	1675686593CLB	2	7411			UsedGood	1	a						
NWWOBA93251	1675674966MHA	2	7682			UsedGood	1	a						
NWWOBG588636	1675672398MHP	2	7411			UsedGood	1	a						
NWWOBA93252	1675422976IEV	2	6516			UsedGood	1	a						
NWWOBA93253	1675411329ADA	2	9391			UsedGood	1	a						
NWWOBG588637	9781841691992	2	6708			UsedGood	1	a						
NWWOBG588638	9780030484117	2	6708			UsedGood	1	a						
NWWOBG588639	9780314008435	2	6708			UsedGood	1	a						
NWWOBG588640	9780393959550	2	10062			UsedGood	1	a						
NWWOBG588641	9780673464880	2	7826			UsedGood	1	a						
NWWOBG588642	9780863774850	2	34982			UsedGood	1	a						
NWWOBG588643	9780155083554	2	8305			UsedGood	1	a						
NWWOBG588644	9780321012128	2	7347			UsedGood	1	a						
NWWOBG588645	9780393700350	2	6548			UsedGood	1	a						
NWWOBG588646	9780697104595	2	6708			UsedGood	1	a						
NWWOBWR219401	9780393962017	2	6867			UsedGood	1	a						
NWWOBG588647	9780534172503	2	6708			UsedGood	1	a						
NWWOBG588648	9780673380234	2	6867			UsedGood	3	a						
NWWOBG588649	9780471598909	2	6708			UsedGood	2	a						
NWWOBG588650	9780155002876	2	9583			UsedGood	1	a						
NWWOBG588651	9780124346406	2	6069			UsedGood	1	a						
NWWOBWR219402	9780060456986	2	6708			UsedGood	1	a						
NWWOBG588652	9780673520647	2	6708			UsedGood	1	a						
NWWOBG588653	9780395515464	2	6708			UsedGood	1	a						
NWWOBG588654	9780818504150	2	6867			UsedGood	1	a						
NWWOBG588655	9780395357552	2	6708			UsedGood	1	a						
NWWOBA93254	1664190070ANA	2	4359			UsedGood	1	a						
NWWOBG588656	1664187644OLB	2	4311			UsedGood	1	a						
NWWOBG588657	1664185897ADA	2	4343			UsedGood	1	a						
NWWOBA93255	1664183114OLB	2	4343			UsedGood	1	a						
NWWOBA93256	1664183029OLB	2	4519			UsedGood	1	a						
NWWOBA93257	1664182589CLB	2	4343			UsedGood	1	a						
NWWOBA93258	1664181806IEV	2	4343			UsedGood	1	a						
NWWOBG588658	1664180630ADA	2	4343			UsedGood	1	a						
NWWOBA93259	1664178070IEV	2	4343			UsedGood	1	a						
NWWOBG588659	1664178030ADA	2	4359			UsedGood	1	a						
NWWOBA93260	1664177356LSA	2	4391			UsedGood	1	a						
NWWOBG588660	1664174635OLB	2	4343			UsedGood	1	a						
NWWOBG588661	1663963033LEE	2	4455			UsedGood	1	a						
NWWOBG588662	1663959150LEE	2	4391			UsedGood	1	a						
NWWOBA93261	1663957799GEO	2	4359			UsedGood	1	a						
NWWOBG588663	1663956914DPB	2	4375			UsedGood	1	a						
NWWOBG588664	1663956682DPB	2	4407			UsedGood	1	a						
NWWOBG588665	1663954810GEO	2	4343			UsedGood	1	a						
NWWOBG588666	1663954239DPB	2	4519			UsedGood	1	a						
NWWOBA93262	1663948604DPB	2	4343			UsedGood	1	a						
NWWOBG588667	1663945657LEE	2	4343			UsedGood	1	a						
NWWOBG588668	1663943981ANA	2	4343			UsedGood	1	a						
NWWOBG588669	1663943507IEV	2	4343			UsedGood	1	a						
NWWOBG588670	1663943248DPB	2	4343			UsedGood	1	a						
NWWOBA93263	1663942607IEV	2	4343			UsedGood	1	a						
NWWOBG588671	1663942470GEO	2	4359			UsedGood	1	a						
NWWOBG588672	1663942439DPB	2	4343			UsedGood	1	a						
NWWOBA93264	1663939893LSA	2	4407			UsedGood	1	a						
NWWOBA93265	1663937242GDT	2	4343			UsedGood	1	a						
NWWOBA93266	1663937209OLB	2	4343			UsedGood	1	a						
NWWOBG588673	1663936829GDT	2	4343			UsedGood	1	a						
NWWOBG588674	1663934164OLB	2	4631			UsedGood	1	a						
NWWOBA93267	1663926851GDO	2	4280			UsedGood	1	a						
NWWOBG588675	1663925942OLB	2	4407			UsedGood	1	a						
NWWOBG588676	1663924254MHP	2	4343			UsedGood	1	a						
NWWOBA93268	1663922967GDT	2	4343			UsedGood	1	a						
NWWOBA93269	1663919828LSA	2	4375			UsedGood	1	a						
NWWOBG588677	1663917604GST	2	4583			UsedGood	1	a						
NWWOBG588678	1663917511MHP	2	4487			UsedGood	1	a						
NWWOBG588679	1663915540MHP	2	4519			UsedGood	1	a						
NWWOBA93270	1663914889MHP	2	4280			UsedGood	1	a						
NWWOBG588680	1663913502GST	2	4407			UsedGood	1	a						
NWWOBG588681	1663912778MHP	2	4343			UsedGood	1	a						
NWWOBA93271	1663912531GDO	2	4615			UsedGood	1	a						
NWWOBG588682	1663877589LEE	2	4343			UsedGood	1	a						
NWWOBA93272	1663876366LEE	2	4423			UsedGood	1	a						
NWWOBA93273	1663871055GDO	2	4551			UsedGood	1	a						
NWWOBG588683	1663870822GDO	2	4439			UsedGood	1	a						
NWWOBA93274	1663866302GDO	2	4343			UsedGood	1	a						
NWWOBA93275	1663865958LEE	2	4343			UsedGood	1	a						
NWWOBA93276	1663862274GDT	2	4280			UsedGood	1	a						
NWWOBG588684	1663859925GDT	2	4391			UsedGood	1	a						
NWWOBA93277	1663859272LEE	2	4343			UsedGood	1	a						
NWWOBA93278	1663858986GDF	2	4343			UsedGood	1	a						
NWWOBA93279	1663858701GST	2	4280			UsedGood	1	a						
NWWOBA93280	1663855544LSA	2	4280			UsedGood	1	a						
NWWOBG588685	1663853497GDO	2	4296			UsedGood	1	a						
NWWOBA93281	1663849070MHP	2	4567			UsedGood	1	a						
NWWOBG588686	1663848732MHR	2	4583			UsedGood	1	a						
NWWOBG588687	1663846818MHR	2	4280			UsedGood	1	a						
NWWOBA93282	1663846613LSA	2	4359			UsedGood	1	a						
NWWOBG588688	1663845662EMB	2	4583			UsedGood	1	a						
NWWOBA93283	1663845532EMB	2	4280			UsedGood	1	a						
NWWOBA93284	1663843192IEV	2	4583			UsedGood	1	a						
NWWOBG588689	1663842284EMB	2	4280			UsedGood	1	a						
NWWOBA93285	1663841242EMB	2	4280			UsedGood	1	a						
NWWOBA93286	1663841134MEP	2	4280			UsedGood	1	a						
NWWOBA93287	1663840919MHP	2	4280			UsedGood	1	a						
NWWOBG588690	1663838976MEP	2	4280			UsedGood	1	a						
NWWOBA93288	1663838655MHP	2	4439			UsedGood	1	a						
NWWOBG588691	1663837077EMB	2	4583			UsedGood	1	a						
NWWOBG588692	1675373797DPB	2	6819			UsedGood	1	a						
NWWOBG588693	1675354256DPB	2	7602			UsedGood	1	a						
NWWOBG588694	1675327356IEV	2	7219			UsedGood	1	a						
NWWOBA93289	1675287019DPB	2	5749			UsedGood	1	a						
NWWOBA93290	1675265682DPB	2	6644			UsedGood	1	a						
NWWOBA93291	1675244560TMB	2	6532			UsedGood	1	a						
NWWOBA93292	1675237641ADA	2	6532			UsedGood	1	a						
NWWOBG588695	9780072286410	2	7986			UsedGood	1	a						
NWWOBWR219403	9780062507884	2	9583			UsedGood	1	a						
NWWOBWR219404	9780395432624	2	6708			UsedGood	1	a						
NWWOBG588696	9780314258694	2	6708			UsedGood	1	a						
NWWOBG588697	9780395665923	2	6708			UsedGood	2	a						
NWWOBG588698	9780131824478	2	8465			UsedGood	1	a						
NWWOBG588699	9780471658214	2	7347			UsedGood	3	a						
NWWOBG588700	9780137344505	2	6708			UsedGood	1	a						
NWWOBG588701	9780471631088	2	7027			UsedGood	1	a						
NWWOBG588702	9780534558192	2	6228			UsedGood	2	a						
NWWOBG588703	9780030336997	2	7506			UsedGood	1	a						
NWWOBWR219405	9780618122967	2	6708			UsedGood	1	a						
NWWOBG588704	9780131832046	2	15653			UsedGood	2	a						
NWWOBG588705	9780395967713	2	7187			UsedGood	2	a						
NWWOBG588706	9780863773747	2	6708			UsedGood	1	a						
NWWOBG588707	9780321056870	2	6708			UsedGood	1	a						
NWWOBG588708	9780130213365	2	6708			UsedGood	1	a						
NWWOBG588709	9780395538043	2	6708			UsedGood	1	a						
NWWOBG588710	9780673461612	2	6708			UsedGood	1	a						
NWWOBG588711	9780697123749	2	7187			UsedGood	1	a						
NWWOBG588712	9780860915447	2	7506			UsedGood	2	a						
NWWOBG588713	1675196220DPB	2	7059			UsedGood	1	a						
NWWOBA93293	1675181388LEE	2	6436			UsedGood	1	a						
NWWOBA93294	1675167942TMB	2	7698			UsedGood	1	a						
NWWOBG588714	1675163213SEL	2	7059			UsedGood	1	a						
NWWOBA93295	1675162162SEL	2	6564			UsedGood	1	a						
NWWOBG588715	1675151262TMB	2	7426			UsedGood	1	a						
NWWOBG588716	1675088112OLB	2	8081			UsedGood	1	a						
NWWOBA93296	1675083058OLB	2	6724			UsedGood	1	a						
NWWOBG588717	1663835815EMB	2	4280			UsedGood	1	a						
NWWOBG588718	1663834616IEV	2	4280			UsedGood	1	a						
NWWOBA93297	1663833566MHP	2	4471			UsedGood	1	a						
NWWOBG588719	1663833544LSA	2	4280			UsedGood	1	a						
NWWOBA93298	1663831579IEV	2	4280			UsedGood	1	a						
NWWOBA93299	1663828757MHP	2	4168			UsedGood	1	a						
NWWOBA93300	1663827622MHR	2	4439			UsedGood	1	a						
NWWOBA93301	1663793419LEE	2	4280			UsedGood	1	a						
NWWOBA93302	1663790981LEE	2	4280			UsedGood	1	a						
NWWOBG588720	1663790591LEE	2	4280			UsedGood	1	a						
NWWOBG588721	1663789074LEE	2	4280			UsedGood	1	a						
NWWOBG588722	1663788974LEE	2	4407			UsedGood	1	a						
NWWOBG588723	1663784149DPB	2	4280			UsedGood	1	a						
NWWOBA93303	1663783889DPB	2	4280			UsedGood	1	a						
NWWOBG588724	1663778576CRT	2	4280			UsedGood	1	a						
NWWOBA93304	1663777420DPB	2	4280			UsedGood	1	a						
NWWOBA93305	1663774422ANA	2	4280			UsedGood	1	a						
NWWOBG588725	1663774177GEO	2	4583			UsedGood	1	a						
NWWOBA93306	1663772478ANA	2	4280			UsedGood	1	a						
NWWOBG588726	1663771719CRT	2	4280			UsedGood	1	a						
NWWOBA93307	1663771176GEO	2	4280			UsedGood	1	a						
NWWOBA93308	1663770086DPB	2	4519			UsedGood	1	a						
NWWOBA93309	1663770086CRF	2	4439			UsedGood	1	a						
NWWOBA93310	1663769539ANA	2	4280			UsedGood	1	a						
NWWOBG588727	1663767454CRT	2	4280			UsedGood	1	a						
NWWOBA93311	1663762845CRT	2	4280			UsedGood	1	a						
NWWOBA93312	1663762781CRO	2	4280			UsedGood	1	a						
NWWOBA93313	1663760858CRO	2	4280			UsedGood	1	a						
NWWOBA93314	1663760422CRO	2	4583			UsedGood	1	a						
NWWOBG588728	1663760094MHP	2	4280			UsedGood	1	a						
NWWOBG588729	1663756082CRF	2	4280			UsedGood	1	a						
NWWOBA93315	1663755391ADA	2	4280			UsedGood	1	a						
NWWOBG588730	1663752649MHP	2	4471			UsedGood	1	a						
NWWOBA93316	1663750735CRF	2	4439			UsedGood	1	a						
NWWOBA93317	1663749225CRF	2	4280			UsedGood	1	a						
NWWOBG588731	1663749106MHR	2	4280			UsedGood	1	a						
NWWOBG588732	1663737797BAB	2	4280			UsedGood	1	a						
NWWOBA93318	1663692279LEE	2	4280			UsedGood	1	a						
NWWOBA93319	1663351490LEE	2	4343			UsedGood	1	a						
NWWOBA93320	1663315268IEV	2	4343			UsedGood	1	a						
NWWOBA93321	1663313818IEV	2	4343			UsedGood	1	a						
NWWOBA93322	1663276091DPB	2	4343			UsedGood	1	a						
NWWOBG588733	1663171439BDT	2	4280			UsedGood	1	a						
NWWOBG588734	1663150684EMB	2	4407			UsedGood	1	a						
NWWOBA93323	1663103010LEE	2	4280			UsedGood	1	a						
NWWOBG588735	1663102312LEE	2	4407			UsedGood	1	a						
NWWOBG588736	1662632277EMB	2	4407			UsedGood	1	a						
NWWOBG588737	1662033085GDO	2	4551			UsedGood	1	a						
NWWOBG588738	1661503276CLB	2	4455			UsedGood	1	a						
NWWOBA93324	1661408896MHR	2	4200			UsedGood	1	a						
NWWOBG588739	1661173411BAB	2	4280			UsedGood	1	a						
NWWOBG588740	1660901163EMB	2	4599			UsedGood	1	a						
NWWOBG588741	1660754889DPB	2	4503			UsedGood	1	a						
NWWOBA93325	1651748350ADA	2	4248			UsedGood	1	a						
NWWOBA93326	1640116786DPB	2	4503			UsedGood	1	a						
NWWOBG588742	1634807625EMB	2	4343			UsedGood	1	a						
NWWOBA93327	1632312766ADA	2	4567			UsedGood	1	a						
NWWOBG588743	1632129292MHP	2	4311			UsedGood	1	a						
NWWOBG588744	1628766908ADA	2	4615			UsedGood	1	a						
NWWOBG588745	1612438576MHA	2	4311			UsedGood	1	a						
NWWOBG588746	1605704403EMB	2	4311			UsedGood	1	a						
NWWOBG588747	1603349878TMB	2	4487			UsedGood	1	a						
NWWOBG588748	1601640162TMB	2	4168			UsedGood	1	a						
NWWOBG588749	1600326182ADA	2	4471			UsedGood	1	a						
NWWOBG588750	1590145194IEV	2	4487			UsedGood	1	a						
NWWOBG588751	9780130288646	2	7187			UsedGood	1	a						
NWWOBG588752	9780321024350	2	6708			UsedGood	2	a						
NWWOBG588753	9781572597914	2	9583			UsedGood	1	a						
NWWOBG588754	9780321013460	2	6708			UsedGood	2	a						
NWWOBWR219406	9780517149737	2	6228			UsedGood	1	a						
NWWOBG588755	9780534029265	2	6708			UsedGood	1	a						
NWWOBWR219407	9780314028402	2	6708			UsedGood	1	a						
NWWOBWR219408	9780333076897	2	24120			UsedGood	1	a						
NWWOBG588756	9780155083547	2	6708			UsedGood	2	a						
NWWOBG588757	9780393959116	2	6708			UsedGood	1	a						
NWWOBG588758	9781572595903	2	9583			UsedGood	2	a						
NWWOBG588759	9780716740834	2	7986			UsedGood	1	a						
NWWOBG588760	9780070442924	2	8305			UsedGood	2	a						
NWWOBG588761	9780205293940	2	6708			UsedGood	2	a						
NWWOBG588762	9780471054115	2	9583			UsedGood	2	a						
NWWOBG588763	9780471100423	2	9583			UsedGood	1	a						
NWWOBG588764	9780205114320	2	6708			UsedGood	1	a						
NWWOBG588765	9780534348939	2	6708			UsedGood	1	a						
NWWOBG588766	9780395432464	2	9583			UsedGood	2	a						
NWWOBG588767	9780471509820	2	6708			UsedGood	1	a						
NWWOBG588768	9780205274185	2	6708			UsedGood	1	a						
NWWOBG588769	9781579731359	2	3034			UsedGood	2	a						
NWWOBG588770	9781843532569	2	6867			UsedGood	1	a						
NWWOBG588771	9781936239719	2	8305			UsedGood	1	a						
NWWOBA93328	1675074209CLB	2	5669			UsedGood	1	a						
NWWOBG588772	1675066066ADA	2	8880			UsedGood	1	a						
NWWOBG588773	1675059334ADA	2	6676			UsedGood	1	a						
NWWOBG588774	1674857409GEO	2	6532			UsedGood	1	a						
NWWOBA93329	1674856215GEO	2	9903			UsedGood	1	a						
NWWOBG588775	1674855453GEO	2	7426			UsedGood	1	a						
NWWOBG588776	1674855266GEO	2	6532			UsedGood	1	a						
NWWOBA93330	1674854776GEO	2	6532			UsedGood	1	a						
NWWOBG588777	1674854592GEO	2	6532			UsedGood	1	a						
NWWOBG588778	1674816855MHP	2	8704			UsedGood	1	a						
NWWOBA93331	1674816806CLB	2	7938			UsedGood	1	a						
NWWOBG588779	1674807585ADA	2	6532			UsedGood	1	a						
NWWOBG588780	1674769679DPB	2	9903			UsedGood	1	a						
NWWOBG588781	9780205138975	2	6708			UsedGood	1	a						
NWWOBG588782	9780395909225	2	6708			UsedGood	1	a						
NWWOBG588783	9780618213740	2	9583			UsedGood	3	a						
NWWOBG588784	9780060405779	2	9583			UsedGood	1	a						
NWWOBG588785	9780534514099	2	6708			UsedGood	1	a						
NWWOBG588786	1674733815EMB	2	7426			UsedGood	1	a						
NWWOBA93332	1674727179CLB	2	10350			UsedGood	1	a						
NWWOBA93333	1674725588CLB	2	7123			UsedGood	1	a						
NWWOBA93334	1674725337BAB	2	7506			UsedGood	1	a						
NWWOBA93335	1674717386BMP	2	6532			UsedGood	1	a						
NWWOBA93336	1674678050GEO	2	8113			UsedGood	1	a						
NWWOBG588787	1674677694GEO	2	6819			UsedGood	1	a						
NWWOBA93337	1674656356ADA	2	9807			UsedGood	1	a						
NWWOBA93338	1674651329MHP	2	7363			UsedGood	1	a						
NWWOBA93339	1674651107MHA	2	6532			UsedGood	1	a						
NWWOBA93340	1674650673MHP	2	5765			UsedGood	1	a						
NWWOBG588788	1674650511MHP	2	6532			UsedGood	1	a						
NWWOBG588789	9781999592790	2	14056			UsedGood	1	a						
NWWOBG588790	1674593058NLH	2	7426			UsedGood	1	a						
NWWOBG588791	1674543824CRB	2	7714			UsedGood	1	a						
NWWOBA93341	1674504622BRC	2	7810			UsedGood	1	a						
NWWOBG588792	1674472043MEP	2	5701			UsedGood	1	a						
NWWOBG588793	1674457705ADA	2	6500			UsedGood	1	a						
NWWOBG588794	1674455389ADA	2	5829			UsedGood	1	a						
NWWOBA93342	1674244952DPB	2	6468			UsedGood	1	a						
NWWOBG588795	1674159758NLH	2	5765			UsedGood	1	a						
NWWOBG588796	1673988079NLH	2	6660			UsedGood	1	a						
NWWOBA93343	1673986720NLH	2	13561			UsedGood	1	a						
NWWOBG588797	1673985037NLH	2	10494			UsedGood	1	a						
NWWOBG588798	1673984944NLH	2	5829			UsedGood	1	a						
NWWOBA93344	1673967213LEE	2	12059			UsedGood	1	a						
NWWOBG588799	1673872236MHP	2	5845			UsedGood	1	a						
NWWOBG588800	1673871854TMB	2	7490			UsedGood	1	a						
NWWOBG588801	1673871586TMB	2	7794			UsedGood	1	a						
NWWOBG588802	1673863015MHP	2	8545			UsedGood	1	a						
NWWOBA93345	1673862719MHP	2	8545			UsedGood	1	a						
NWWOBG588803	1673860855MHP	2	7426			UsedGood	1	a						
NWWOBA93346	1673647398GEO	2	7426			UsedGood	1	a						
NWWOBG588804	1673646178GEO	2	9120			UsedGood	1	a						
NWWOBG588805	1673592819ADA	2	8034			UsedGood	1	a						
NWWOBG588806	1673592220ADA	2	8960			UsedGood	1	a						
NWWOBA93347	1673591193ADA	2	7235			UsedGood	1	a						
NWWOBG588807	1673557128BGB	2	8273			UsedGood	1	a						
NWWOBG588808	1673532754CLB	2	8960			UsedGood	1	a						
NWWOBA93348	1673516580MEP	2	6947			UsedGood	1	a						
NWWOBA93349	1673505974TMB	2	6819			UsedGood	1	a						
NWWOBG588809	1673377642DPB	2	8720			UsedGood	1	a						
NWWOBG588810	1673354008CLB	2	6803			UsedGood	1	a						
NWWOBA93350	1673352766CLB	2	6708			UsedGood	1	a						
NWWOBA93351	1673349943CLB	2	5941			UsedGood	1	a						
NWWOBA93352	1673346635MHP	2	7139			UsedGood	1	a						
NWWOBA93353	1673294655NLH	2	6149			UsedGood	1	a						
NWWOBG588811	1673285023LEE	2	10510			UsedGood	1	a						
NWWOBG588812	1673272238CLB	2	6644			UsedGood	1	a						
NWWOBA93354	1673248086ADA	2	6788			UsedGood	1	a						
NWWOBG588813	1673246834ADA	2	6644			UsedGood	1	a						
NWWOBA93355	1673246564ADA	2	6644			UsedGood	1	a						
NWWOBA93356	1673011853CLB	2	7490			UsedGood	1	a						
NWWOBA93357	1673007389CLB	2	6803			UsedGood	1	a						
NWWOBA93358	1672995304MHP	2	6708			UsedGood	1	a						
NWWOBG588814	1672992961MHP	2	6101			UsedGood	1	a						
NWWOBG588815	1672952929DPB	2	5845			UsedGood	1	a						
NWWOBG588816	1672950410DPB	2	6085			UsedGood	1	a						
NWWOBG588817	1672941499DPB	2	7458			UsedGood	1	a						
NWWOBG588818	1672930244ADA	2	9040			UsedGood	1	a						
NWWOBA93359	1672920858TMB	2	6851			UsedGood	1	a						
NWWOBG588819	1672914643ADA	2	9216			UsedGood	1	a						
NWWOBG588820	1672864308DPB	2	6037			UsedGood	1	a						
NWWOBG588821	1672838501BAB	2	6260			UsedGood	1	a						
NWWOBG588822	1672836972MHP	2	6851			UsedGood	1	a						
NWWOBG588823	1672832300EMB	2	6037			UsedGood	1	a						
NWWOBA93360	1672828875BAB	2	9327			UsedGood	1	a						
NWWOBG588824	1672755341MHP	2	6915			UsedGood	1	a						
NWWOBG588825	1672754095BAB	2	9008			UsedGood	1	a						
NWWOBA93361	1672753929CLB	2	8385			UsedGood	1	a						
NWWOBG588826	1672743551EMB	2	6580			UsedGood	1	a						
NWWOBA93362	1672392798BUF	2	6867			UsedGood	1	a						
NWWOBG588827	1672384947BUF	2	6851			UsedGood	1	a						
NWWOBA93363	1672300590MHP	2	6851			UsedGood	1	a						
NWWOBA93364	1672241596NLH	2	6356			UsedGood	1	a						
NWWOBG588828	1672239896GEO	2	6276			UsedGood	1	a						
NWWOBG588829	1672226541OLB	2	12075			UsedGood	1	a						
NWWOBG588830	1671814858GEO	2	6276			UsedGood	1	a						
NWWOBG588831	9780470543375	2	6069			UsedGood	1	a						
NWWOBG588832	9780195077872	2	6069			UsedGood	1	a						
NWWOBA93365	1671615978MHP	2	8752			UsedGood	1	a						
NWWOBA93366	1671558142NLH	2	8081			UsedGood	1	a						
NWWOBG588833	1671549816IEV	2	8081			UsedGood	1	a						
NWWOBA93367	1671521365BAB	2	6596			UsedGood	1	a						
NWWOBG588834	1671481541DPB	2	6580			UsedGood	1	a						
NWWOBA93368	1671457247TMB	2	7474			UsedGood	1	a						
NWWOBA93369	1671451659TMB	2	9280			UsedGood	1	a						
NWWOBG588835	1671444103MHP	2	8081			UsedGood	1	a						
NWWOBG588836	1671442813MHA	2	6947			UsedGood	1	a						
NWWOBG588837	1671442716TMB	2	7075			UsedGood	1	a						
NWWOBG588838	1671442266TMB	2	8177			UsedGood	1	a						
NWWOBG588839	1671198527MHA	2	9743			UsedGood	1	a						
NWWOBG588840	1671194120MHA	2	6947			UsedGood	1	a						
NWWOBG588841	1671192565MHP	2	7171			UsedGood	1	a						
NWWOBG588842	1671188228EMB	2	7171			UsedGood	1	a						
NWWOBG588843	1671187599MHA	2	8081			UsedGood	1	a						
NWWOBG588844	1671179000IEV	2	7171			UsedGood	1	a						
NWWOBG588845	1671114248TMB	2	9024			UsedGood	1	a						
NWWOBG588846	1671109630MHP	2	7091			UsedGood	1	a						
NWWOBG588847	1671109501IEV	2	5685			UsedGood	1	a						
NWWOBA93370	1671100184MHA	2	9024			UsedGood	1	a						
NWWOBG588848	1671099519MHP	2	6276			UsedGood	1	a						
NWWOBG588849	1671086410MHP	2	9743			UsedGood	1	a						
NWWOBG588850	1671024826MEP	2	6867			UsedGood	1	a						
NWWOBG588851	1671013958MHP	2	7778			UsedGood	1	a						
NWWOBG588852	1670969006DPB	2	5637			UsedGood	1	a						
NWWOBA93371	1670938916IEV	2	8337			UsedGood	1	a						
NWWOBG588853	1670930952EMB	2	10206			UsedGood	1	a						
NWWOBG588854	1670922857MEP	2	9743			UsedGood	1	a						
NWWOBG588855	1670856525MEP	2	9743			UsedGood	1	a						
NWWOBG588856	1670844096IEV	2	5669			UsedGood	1	a						
NWWOBA93372	1670841892MHP	2	6580			UsedGood	1	a						
NWWOBA93373	1670836930TMB	2	6053			UsedGood	1	a						
NWWOBG588857	1670826499MHA	2	18848			UsedGood	1	a						
NWWOBA93374	1670621066GEO	2	9535			UsedGood	1	a						
NWWOBG588858	1670615785DPB	2	6196			UsedGood	1	a						
NWWOBG588859	1670615641DPB	2	6420			UsedGood	1	a						
NWWOBG588860	1670614541GEO	2	9535			UsedGood	1	a						
NWWOBA93375	1670600244IEV	2	11500			UsedGood	1	a						
NWWOBG588861	1670591875EMB	2	7890			UsedGood	1	a						
NWWOBA93376	1670581517MHP	2	6867			UsedGood	1	a						
NWWOBG588862	1670576176GDT	2	6356			UsedGood	1	a						
NWWOBG588863	1670575971GDT	2	6117			UsedGood	1	a						
NWWOBA93377	1670574825GDF	2	6276			UsedGood	1	a						
NWWOBG588864	1670536811GDO	2	6356			UsedGood	1	a						
NWWOBG588865	1670523073DPB	2	5653			UsedGood	1	a						
NWWOBG588866	1670509999LSA	2	7171			UsedGood	1	a						
NWWOBG588867	1670508778TMB	2	9136			UsedGood	1	a						
NWWOBG588868	1670508705MHP	2	6356			UsedGood	1	a						
NWWOBG588869	1670497600ADA	2	9184			UsedGood	1	a						
NWWOBG588870	1670495655IEV	2	6676			UsedGood	1	a						
NWWOBA93378	1670494252CLB	2	7315			UsedGood	1	a						
NWWOBA93379	1670492815CLB	2	6628			UsedGood	1	a						
NWWOBG588871	1670491782IEV	2	5909			UsedGood	1	a						
NWWOBA93380	1670418435EMB	2	5877			UsedGood	1	a						
NWWOBA93381	1670396335BMH	2	8225			UsedGood	1	a						
NWWOBG588872	1670396304BMH	2	8225			UsedGood	1	a						
NWWOBG588873	1670336263IEV	2	9871			UsedGood	1	a						
NWWOBA93382	1670324270IEV	2	5813			UsedGood	1	a						
NWWOBG588874	1670322557IEV	2	5877			UsedGood	1	a						
NWWOBG588875	1670322071CLB	2	6388			UsedGood	1	a						
NWWOBG588876	9780596005955	2	7826			UsedGood	1	a						
NWWOBA93383	1670241896CLB	2	8880			UsedGood	1	a						
NWWOBG588877	1670241011CLB	2	8752			UsedGood	1	a						
NWWOBG588878	1670239269MHP	2	7315			UsedGood	1	a						
NWWOBG588879	1670228777TMB	2	6356			UsedGood	1	a						
NWWOBA93384	1670223582ADA	2	9759			UsedGood	1	a						
NWWOBA93385	1670222926ADA	2	8768			UsedGood	1	a						
NWWOBG588880	1670018166GEO	2	6356			UsedGood	1	a						
NWWOBA93386	1670015498GEO	2	7315			UsedGood	1	a						
NWWOBG588881	1669975607CLB	2	6612			UsedGood	1	a						
NWWOBA93387	1669932448GEO	2	6260			UsedGood	1	a						
NWWOBG588882	1669931270GEO	2	6260			UsedGood	1	a						
NWWOBG588883	1669930617LEE	2	7251			UsedGood	1	a						
NWWOBG588884	1669900873MEP	2	6500			UsedGood	1	a						
NWWOBA93388	1669890043TMB	2	9168			UsedGood	1	a						
NWWOBA93389	1669889212TMB	2	5973			UsedGood	1	a						
NWWOBA93390	1669888145TMB	2	7251			UsedGood	1	a						
NWWOBG588885	1669882798IEV	2	9407			UsedGood	1	a						
NWWOBA93391	1669880501ADA	2	7650			UsedGood	1	a						
NWWOBG588886	1669878075ADA	2	5669			UsedGood	1	a						
NWWOBG588887	1669877563BPE	2	6947			UsedGood	1	a						
